Hip,Mag,RA,Dec,RA_rad,Dec_rad
101090,6.13,307.38056505,-22.39149166,5.364802916763108,-0.39080525389985066
101093,4.21,307.3951137,62.99413722,5.365056838607329,1.0994551039421074
101101,4.91,307.4123277,-2.8854763,5.365357279584767,-0.05036106192326365
101134,6.23,307.5029958,72.53176245,5.3669397364562945,1.265918067026889
101138,4.94,307.5147156,48.95155039,5.3671442855539695,0.8543657282614144
101211,6.35,307.73662995,-29.11265034,5.371017421618893,-0.5081116024148465
101243,5.44,307.82836845,49.2203733,5.372618560494734,0.8590575731457066
101260,5.18,307.87666185,74.95465942,5.373461439331717,1.3082055965899833
101285,6.14,307.94383095,56.77987434,5.374633761282317,0.9909957561016421
101325,6.57,308.0563278,65.39917125,5.37659720171294,1.1414308663881154
101345,5.66,308.0979729,-9.85364143,5.377324045825262,-0.17197848626442236
101349,6.76,308.10491445,70.5321369,5.377445198727955,1.2310180173723864
101384,6.35,308.21813715,-24.94372528,5.379421307630952,-0.4353501338489445
101421,4.03,308.30318654999996,11.30333217,5.380905699687797,0.19728036281309538
101427,5.76,308.3233866,-80.96482633,5.381258257069365,-1.4131027977638968
101474,4.61,308.4757842,35.25086482,5.383918096961502,0.6152436552844383
101477,5.12,308.4794295,-44.51596141,5.383981719448725,-0.7769500962952375
101483,5.39,308.48748689999996,13.02720146,5.384122347607875,0.2273675577976124
101552,6.42,308.69742525,-30.47341857,5.3877864630415795,-0.5318614883848821
101570,6.41,308.7764196,-71.18880857,5.389165174539552,-1.2424791001184563
101589,4.64,308.82711735,14.67418482,5.390050017200404,0.25611284015517144
101602,6.71,308.8703697,69.68002037,5.3908049131171305,1.2161457783132172
101612,4.75,308.8948674,-60.58129819,5.391232478641296,-1.0573431185479814
101626,6.09,308.96528685,-69.61047763,5.392461529901239,-1.2149320285293592
101634,6.95,309.00288405000003,79.43037328,5.393117724830771,1.3863215398241278
101676,6.84,309.14981115,-71.0713814,5.395682086486177,-1.240429609370657
101684,6.34,309.15969210000003,-63.12076434,5.395854541596902,-1.1016651641084254
101692,4.91,309.1817793,-2.54991814,5.396240035959449,-0.04450446719932972
101716,5.59,309.26942744999997,26.46197499,5.39776978476023,0.4618485901558935
101769,3.64,309.38695725,14.59520289,5.399821066739442,0.2547343454270918
101772,3.11,309.3916236,-47.29166239,5.399902509910992,-0.8253952174470707
101773,4.86,309.3968322,-61.52974415,5.3999934171304105,-1.0738966233272198
101800,5.42,309.45456690000003,11.37769664,5.401001077738063,0.19857826766109596
101808,6.38,309.4674204,-25.10918309,5.401225413633467,-0.43823791740658363
101843,5.89,309.57752055000003,-81.28897011,5.403147023757907,-1.418760173974757
101847,4.31,309.58447290000004,-1.10507951,5.403268365156158,-0.019287275945825598
101867,4.81,309.63038475,21.20117964,5.40406967810434,0.3700303900247861
101868,5.06,309.63295094999995,24.11597742,5.404114466743604,0.4209032083156074
101899,5.68,309.74806485,30.33442469,5.406123583313415,0.5294355875387602
101916,5.07,309.7816353,10.08615196,5.406709498197292,0.1760365605584794
