Hip,Mag,RA,Dec,RA_rad,Dec_rad
70693,6.89,216.88094085,-35.44710156,3.7852865026555693,-0.6186686325108183
70692,4.25,216.88134375,75.69593921,3.7852935345871255,1.3211433696039754
70714,6.65,216.93882689999998,-13.35929187,3.7862968048190426,-0.23316362886641026
70716,6.99,216.93955005,-44.33019118,3.786309426167529,-0.7737077941295503
70753,4.97,217.04351385,-29.49157976,3.7881239367804143,-0.5147251684265192
70755,4.81,217.050918,-2.22795009,3.788253163576225,-0.038885064640604
70762,6.22,217.0685658,36.19701883,3.788561175791959,0.6317571579898856
70784,6.61,217.1332932,-10.00423145,3.7896908820382142,-0.17460677793406648
70791,5.58,217.15870005,49.84496418,3.7901343152232743,0.8699587404796355
70794,5.42,217.1738778,-6.90041401,3.7903992169338196,-0.12043494422524494
70798,6.46,217.1812671,-59.19752972,3.790528184548237,-1.0331918026611968
70800,6.67,217.1917554,25.85391099,3.790711239916174,0.4512358712930467
70802,6.6,217.20068985,-5.21876395,3.7908671754855283,-0.09108461381188471
70809,6.4,217.21636245,-47.99203907,3.7911407139578768,-0.8376190965172573
70816,6.84,217.23524655,3.71956371,3.7914703036791524,0.06491863347719554
70824,6.9,217.2522984,-56.13685046,3.7917679146052086,-0.9797728722266933
70844,6.52,217.31267835,44.26212143,3.7928217435348985,0.7725197528710409
70857,6.88,217.34403734999998,80.81017568,3.793369061335031,1.4104036347310476
70866,6.88,217.3797528,-26.01335047,3.7939924135313623,-0.45401861517671444
70873,6.36,217.4028438,41.79644804,3.7943954275089404,0.7294856339367306
70874,6.06,217.4044755,-76.72901396,3.7944239060463456,-1.3391739254106927
70892,6.06,217.45701795,31.7911712,3.79534094479591,0.5548606105051967
70894,5.96,217.46045655,0.82891135,3.795400959687569,0.0144672322646511
70904,6.97,217.4932569,-56.13119242,3.7959734337908753,-0.9796741207994837
70915,5.51,217.53608385,-45.32128792,3.7967209050769624,-0.7910056954483325
70918,6.91,217.54163565,-43.86382678,3.7968178022663746,-0.7655681998354623
70931,5.38,217.58746935,-49.51892657,3.797617751239746,-0.8642683106998023
70945,6.92,217.66864215,-22.46090783,3.799034483862809,-0.3920167946204748
70949,6.01,217.68911895,4.77231676,3.7993918714430808,0.08329264041010802
70952,6.1,217.692915,63.18576376,3.799458125014151,1.102799617999312
70966,6.39,217.73594774999998,-40.84511153,3.800209188187839,-0.7128816795427986
70987,5.99,217.79515005000002,-38.86977705,3.8012424632475925,-0.6784055890386286
70988,6.75,217.79714760000002,-40.38639123,3.801277327072066,-0.7048754999620626
71002,5.84,217.81827525,-67.71705401,3.8016460741277744,-1.181885552225329
71008,6.73,217.83521235,43.38233354,3.8019416822885144,0.757164557471367
71040,6.26,217.9286175,60.22558784,3.8035719096943335,1.0511348017570599
71053,3.57,217.9577409,30.37114497,3.8040802089137093,0.5300764773270145
71055,6.93,217.9588248,-76.27394773,3.8040991265374715,-1.331231521382555
71075,3.04,218.0198241,38.30788348,3.8051637651638828,0.6685986961963434
71094,6.0,218.08446555,26.67734238,3.806291971299646,0.46560746021282023
71111,5.74,218.12887395,55.3980457,3.807067044095189,0.9668782966352868
71115,5.91,218.13592469999998,22.25996072,3.8071901028974233,0.38850960592860756
71116,6.71,218.137878,-56.88769787,3.8072241944137035,-0.992877631711265
71121,4.44,218.15451435,-50.45712132,3.807514553496717,-0.8806428981122273
71146,6.85,218.26256175,5.32346241,3.809400336374937,0.0929119466606523
71154,6.07,218.29009815,-30.71497213,3.809880937219083,-0.5360773933267958
71168,6.39,218.33444970000002,36.95920251,3.810655017794946,0.6450597727108525
71179,6.94,218.3643975,-33.31607419,3.811177705508674,-0.5814751884542029
71182,5.86,218.37487575,-52.67948076,3.8113605854710215,-0.9194303875030047
71184,5.86,218.38529474999999,-54.9986156,3.8115424313257864,-0.9599069262587167
71192,6.6,218.3977827,65.39531602,3.811760387170111,1.1413635799311939
71196,6.27,218.4109119,79.66022308,3.811989534938264,1.3903331756191781
71206,6.75,218.4360648,43.00770583,3.8124285358596888,0.7506260704626606
71209,6.66,218.44352115,-79.95522099,3.81255867371737,-1.3954818604351802
71216,6.94,218.45720039999998,-67.61763233,3.812797421669073,-1.180150316561465
71235,6.51,218.5210623,46.78647069,3.8139120220906526,0.8165779589283233
71239,6.59,218.53324935,-42.09922949,3.8141247262392577,-0.7347701671531932
71243,6.32,218.54847404999998,32.53446287,3.814390447381886,0.5678334974493439
71251,6.46,218.56542,57.06582344,3.8146862100042647,0.9959865093897569
71277,6.02,218.6604912,36.62617707,3.8163455154680865,0.6392473822899496
71280,5.74,218.6652567,49.36823171,3.8164286891335903,0.8616381892269706
71284,4.47,218.6695437,29.74480735,3.8165035113986234,0.5191448236289093
71295,6.49,218.71132785,-20.4393776,3.8172327823912706,-0.3567344361783765
71327,6.89,218.79465614999998,-46.46194747,3.8186871355863596,-0.8109139602401492
71333,6.39,218.82114885,-60.01557865,3.819149520429103,-1.0474694499321135
71350,6.96,218.8728882,-73.69426742,3.8200525424394454,-1.286207606324187
71352,2.33,218.8768815,-42.15774562,3.820122238672465,-0.7357914662872183
71348,6.82,218.87831580000002,-89.771696,3.8201472719299265,-1.5668116702994235
71353,5.88,218.8812411,-41.51738017,3.820198328046535,-0.7246149807687031
71382,6.78,218.9583237,-46.81574603,3.821543673212533,-0.817088910000964
71406,6.39,219.02866125,23.25029315,3.822771295047819,0.40579416752138386
71419,5.55,219.07940325,-46.2454913,3.8236569100168656,-0.8071360873873926
71429,6.13,219.10058025,-39.59734913,3.824026518392561,-0.691104117380212
71452,6.98,219.1819563,12.87814986,3.825446798397328,0.2247661166222468
71453,5.74,219.18396075,-40.21152639,3.8254817826495198,-0.7018235327580895
71466,6.59,219.232902,42.83130025,3.8263359686020615,0.7475472122727704
71469,6.2,219.25123335,-12.30623565,3.826655911015897,-0.2147843306188045
71492,6.78,219.2998764,-62.01089132,3.827504892396609,-1.0822942256303725
71494,6.49,219.3017817,-53.06074908,3.827538146154847,-0.9260847750205522
71500,5.39,219.33402075,-46.13341306,3.828100823725063,-0.8051799530795524
71510,6.45,219.36870495,2.27741561,3.8287061772134825,0.039748400830815094
71520,6.51,219.40230795,-43.11131409,3.8292926602020305,-0.752434375731923
71530,6.03,219.4449858,-67.93132799,3.830037529202203,-1.1856253386776816
71536,4.05,219.4718796,-49.42575765,3.8305069145605755,-0.8626422062852751
71538,6.65,219.47874464999998,-48.02353154,3.830626732286389,-0.8381687438083429
71548,6.95,219.50318805,51.57833725,3.8310533500967714,0.9002118077165376
71568,5.74,219.5527995,43.64205288,3.83191923324596,0.7616975150854738
71570,6.83,219.5560524,-45.87178755,3.831976007061198,-0.800613726522843
71571,5.9,219.5583549,18.29853624,3.8320161932672256,0.3193697056835033
71573,5.83,219.56335455,54.02338576,3.832103453621173,0.942885954587019
71577,6.51,219.57368565,-49.90109289,3.832283765331525,-0.8709383712740325
71581,6.04,219.58056735,-38.79413357,3.8324038736546595,-0.6770853612549621
71585,6.78,219.6039297,-35.2764538,3.8328116235831633,-0.6156902672376652
71618,5.39,219.7095072,44.40454503,3.834654298574187,0.7750055136235842
71629,6.53,219.74867429999998,-59.14078862,3.835337893427645,-1.0322014836449935
71632,6.73,219.75173025,-10.55480499,3.8353912298169224,-0.18421609898142716
71639,6.06,219.795894,-46.58395597,3.8361620326644497,-0.8130434102805688
71658,6.37,219.8526765,-49.05501516,3.837153074246963,-0.8561715291577331
71668,6.73,219.88196865,-68.20337323,3.837664318709451,-1.1903734238300598
71682,6.99,219.92053575,-26.72362903,3.838337441587397,-0.46641531465503855
71724,6.65,220.07358195,-40.84164159,3.841008601685063,-0.7128211176649519
71725,6.91,220.07685435000002,87.21471827,3.8410657158395054,1.522183990010753
71727,6.61,220.08037335,-45.7937848,3.841127133975883,-0.7992523217097329
71729,6.13,220.0911819,21.97576982,3.8413157787607495,0.3835495390194016
71745,6.97,220.13396805000002,-14.04674117,3.842062537952502,-0.24516188259194055
71746,6.3,220.13655465000002,-56.44074033,3.8421076826389333,-0.9850767510216507
71759,5.93,220.1765016,13.53436103,3.8428048884425627,0.236219162127111
71762,4.49,220.18150395,16.4183013,3.8428921959204003,0.28655341526946526
71783,5.67,220.25588954999998,-36.1348433,3.8441904695564713,-0.6306719902772131
71795,3.78,220.28716815,13.72833113,3.844736384111886,0.2396045790225337
71832,4.86,220.41148545000001,8.16175611,3.8469061303140757,0.1424495168642645
71837,5.55,220.43173125,11.66093526,3.8472594861837757,0.20352171414890102
71853,6.38,220.46353215,-30.93311972,3.847814516593873,-0.5398847870275865
71855,6.73,220.4674422,-75.13943205,3.847882759840291,-1.3114304873510525
71857,6.4,220.47600315000003,21.12368832,3.8480321766048897,0.3686779113490695
71860,2.3,220.4823909,-47.38814127,3.8481436638741835,-0.8270790915617071
71861,6.21,220.4830539,-58.61573462,3.8481552354071242,-1.0230375625942272
71865,4.01,220.4900532,-37.79342394,3.8482773962374597,-0.6596196833550477
71870,6.34,220.4990061,-77.0114221,3.848433653820061,-1.3441028772881258
71873,6.82,220.50943815000002,-12.23490148,3.8486157274402943,-0.21353931448312713
71876,6.24,220.51315484999998,61.26198751,3.8486805960926023,1.0692233883651425
71890,6.63,220.55502719999998,-32.76999952,3.8494114064656495,-0.5719443875009613
71908,3.18,220.6278543,-64.97456957,3.850682479145329,-1.1340201690626162
71931,6.59,220.67687835,14.70859385,3.851538110230492,0.2567133910210889
71934,6.87,220.68793259999998,-19.31174276,3.8517310432893295,-0.3370534954601771
71957,3.87,220.7648427,-5.6574291,3.8530733777623682,-0.09874076499313952
71974,5.7,220.80652335,-24.99773099,3.8538008423392394,-0.4362927113033217
71975,6.91,220.8139191,-47.57048264,3.853929922527394,-0.8302615488308045
71995,4.8,220.85571614999998,26.52789077,3.8546594186675143,0.46299903754591376
71997,6.52,220.85761094999998,-9.69966828,3.8546924891661813,-0.16929114783725524
72000,6.39,220.86727515,-62.96665949,3.854861161275753,-1.0989755270826334
72010,4.06,220.9145145,-35.17322549,3.8556856434697546,-0.6138885933468958
72012,5.72,220.93518555,40.45920338,3.856046421352099,0.7061463117150184
72029,6.87,221.014605,61.09835347,3.8574325522447217,1.0663674355988024
72047,6.64,221.05748115,-8.25210733,3.858180882232801,-0.14402644313645824
72048,6.99,221.05951005,-69.67389796,3.8582162932179944,-1.2160389221005605
72056,6.82,221.07391575,-24.12875386,3.8584677201140494,-0.42112619926029093
72066,6.73,221.1173577,45.18601895,3.8592259251750365,0.788644806546051
72082,6.86,221.1877911,-9.70394499,3.86045521990841,-0.1693657905079082
72097,6.1,221.2315404,-58.47738938,3.8612187892388525,-1.0206229826517654
72103,6.97,221.24619915000002,-61.5216512,3.8614746326905802,-1.0737553747035204
72104,4.92,221.24664615,-35.19182069,3.861482434312336,-0.6142131408119627
72105,2.35,221.24687865,27.07417383,3.861486492202847,0.47253347559078346
72121,6.1,221.2956921,-55.60162158,3.8623384476246043,-0.9704313660189317
72122,6.06,221.2989174,-1.41752729,3.862394739728969,-0.02474051844737249
72124,6.27,221.3070045,32.78851016,3.8625358862509076,0.5722674591156127
72125,4.6,221.310405,16.96440296,3.862595236172121,0.29608468728707193
72131,5.36,221.32186124999998,-62.87545275,3.8627951854545524,-1.0973836691696233
72135,6.44,221.32852485,-51.31489117,3.8629114872145887,-0.8956138062190653
72139,6.15,221.33573085,18.88490995,3.8630372556404873,0.3296038575701377
72142,6.91,221.33981955,10.59898418,3.8631086169176134,0.18498717130779135
72154,5.68,221.37595215000002,0.71729003,3.8637392497549206,0.012519072715228901
72162,6.97,221.40055845,8.15978832,3.8641687107066534,0.1424151724497767
72183,6.57,221.46578805,13.10159259,3.8653071819964118,0.2286659279503915
72192,6.91,221.49025095000002,-44.86747296,3.8657341401459986,-0.783085130201526
72194,6.33,221.4907497,-15.45954466,3.865742844975643,-0.26981995517610735
72197,5.15,221.50074074999998,-25.44291557,3.865917221693874,-0.4440626480034298
72208,5.78,221.52498855,15.13174102,3.866340425640239,0.26409870235808514
72210,5.8,221.52813495,-23.15286204,3.8663953406798237,-0.4040936738580111
72217,6.43,221.54548155,-21.17571461,3.86669809596385,-0.369585941407167
72220,3.73,221.5624659,1.8929383,3.8669945287926617,0.033038005872104176
72226,6.91,221.57422094999998,-0.83383067,3.8671996931188977,-0.014553090595610305
72238,6.61,221.5976706,56.61639997,3.867608966719838,0.9881425901025188
72250,5.74,221.62094954999998,-47.44107999,3.8680152610437446,-0.8280030465274986
72290,5.22,221.75546085000002,-52.38331777,3.8703629261098835,-0.9142613682049536
72296,5.9,221.77107735,-38.29043787,3.870635485452521,-0.6682942128618244
72298,6.62,221.7723726,0.97095783,3.870658091829658,0.016946411031519372
72308,6.07,221.8024686,-52.20524925,3.871183366121337,-0.9111534862368004
72310,6.05,221.80690875,-21.32487794,3.87126086135812,-0.37218933263890575
72323,5.61,221.84399985,-25.62423321,3.8719082231763062,-0.4472272378133756
72330,6.8,221.8568547,2.03580545,3.8721325826336566,0.03553150803254479
72338,6.3,221.8837743,-43.55677516,3.8726024182869763,-0.7602091380928799
72357,5.23,221.93658825,-26.0874799,3.87352419560546,-0.4553124178028411
72362,6.92,221.9456877,-39.92638007,3.873683010968081,-0.6968467906241441
72370,3.83,221.96552565,-79.04471242,3.8740292485124264,-1.3795904880210548
72373,6.34,221.9788395,-12.8397816,3.874261619031043,-0.22409646415698556
72378,5.76,221.9898519,-26.64613329,3.8744538216695896,-0.46506275883576903
72412,6.15,222.09753855,24.36673685,3.8763333082725326,0.42527978599953165
72423,6.87,222.1321011,-17.34010698,3.876936538567918,-0.30264195944905053
72427,6.72,222.13617675,-35.84149841,3.8770076720795763,-0.6255521561028126
72432,5.89,222.15857144999998,-36.63458507,3.877398533329573,-0.6393941295734573
72438,5.91,222.18567165,-66.59353612,3.8778715210475214,-1.1622764658397695
72447,6.83,222.22186545,5.95461619,3.8785032220263305,0.10392765820806026
72449,6.15,222.2254146,-0.84769586,3.878565166379478,-0.014795083812524899
72469,6.15,222.27887475,37.81091287,3.879498222015587,0.6599249227661987
72471,6.21,222.27987075,-56.66753864,3.8795156054949373,-0.9890351282691097
72480,6.68,222.3118389,25.15092163,3.8800735549682086,0.438966392354559
72482,6.59,222.31221,-59.4073371,3.8800800318850626,-1.0368536322371797
72487,5.76,222.32781434999998,46.11639336,3.880352379170196,0.8048829032768506
72488,5.68,222.3281598,-24.25146951,3.8803584084100975,-0.42326799139651583
72489,5.32,222.32954565,-14.14898587,3.880382596055536,-0.24694638924965437
72499,6.64,222.35911515,10.04436288,3.880898681188705,0.17530720352110007
72505,6.91,222.36973905,19.51038333,3.8810841032231074,0.3405204274347154
72508,6.49,222.3848643,51.37449776,3.8813480886357947,0.8966541374704514
72518,6.5,222.40442265000001,-68.93615786,3.881689446239552,-1.2031629283315681
72524,5.68,222.42233954999998,48.72056284,3.882002155136302,0.8503342349827991
72527,6.96,222.4257657,7.986762,3.8820619527344697,0.13939529347316734
72536,6.85,222.45532575,-32.42705629,3.8825778729340237,-0.5659588989900373
72550,6.77,222.48448935,24.72047221,3.883086873775759,0.4314536327122591
72552,5.8,222.4932765,28.61583341,3.8832402384751257,0.4994405112066964
72567,5.86,222.56549504999998,23.91176538,3.884500689953641,0.417339035845393
72569,6.85,222.56706345,-58.97673452,3.8845280636976303,-1.0293381994485975
72571,4.42,222.57277785000002,-27.96021925,3.884627798792406,-0.4879978854919996
72573,5.63,222.58178085,82.51248701,3.8847849307849627,1.4401145723335513
72578,6.98,222.59139240000002,65.64582386,3.8849526839786828,1.145735766541253
72582,5.47,222.62417595,37.27181511,3.8855248648666745,0.6505158918640725
72603,5.15,222.67193204999998,-15.99709226,3.886358366049586,-0.2792019306823008
72607,2.07,222.67664745,74.15547596,3.8864406653051353,1.2942572138855029
72617,6.56,222.71158365,-53.36824067,3.88705041702327,-0.9314515156882446
72622,2.75,222.71990534999998,-16.04161047,3.8871956580876335,-0.279978920023895
72627,6.84,222.74470305,-42.82245636,3.887628459599555,-0.7473928572735861
72629,6.18,222.7504734,-0.25750738,3.887729171206048,-0.004494351629184196
72631,4.93,222.75425040000002,-2.29884995,3.887795092291896,-0.040122500636807015
72659,4.54,222.84701745,19.10063329,3.889414182751758,0.33336894012653695
72664,5.48,222.8607279,59.29365246,3.889653475246188,1.0348694609602354
72670,6.44,222.87530325,-77.17594571,3.8899078630933186,-1.3469743559798926
72671,6.83,222.8757411,-74.93309372,3.8899155050174485,-1.3078292041194859
72677,6.55,222.89568555,-17.79005507,3.890263601337448,-0.31049503508261034
72683,4.32,222.90968039999998,-43.57529383,3.89050785754827,-0.7605323498574702
72687,6.95,222.91907025,83.93747804,3.890671741347039,1.4649853576184366
72702,6.27,222.9638079,-18.35532204,3.891452560639144,-0.3203608048618823
72718,6.76,223.0134681,46.47675015,3.892319294636343,0.8111723157442684
72725,6.91,223.03094985,20.29068282,3.8926244087328534,0.35413922268684794
72756,6.85,223.1002632,-46.75993679,3.8938341549059405,-0.8161148550099283
72763,6.96,223.12231110000002,-48.24706246,3.8942189633540916,-0.842070094342355
72772,6.3,223.13886779999999,-30.57715291,3.8945079322823557,-0.5336719941652653
72773,5.91,223.14695940000001,-63.80981741,3.89464915734411,-1.1136914089009005
72794,6.89,223.18236975,31.92505382,3.8952671845408937,0.557197303035393
72800,5.02,223.21287015000001,-37.80311642,3.895799516944069,-0.6597888490437316
72807,6.87,223.22266230000002,32.69089637,3.8959704222024185,0.5705637770847624
72819,6.52,223.2655032,78.17666618,3.8967181369619364,1.364440223073498
72823,6.58,223.27765845,-38.25694293,3.896930286095839,-0.6677096158760665
72833,5.59,223.30640325,-73.19015457,3.897431977498666,-1.2774091772900746
72846,6.41,223.34734275,15.70511093,3.898146506567786,0.27410589511944866
72848,6.0,223.35016575,19.15227142,3.89819577721257,0.3342701955146098
72859,6.94,223.37993265,19.88852727,3.898715307625682,0.3471202842341793
72868,6.82,223.4129796,2.23757947,3.899292085710924,0.03905312902652968
72869,6.63,223.4159556,6.24178874,3.8993440267094632,0.10893976472690828
72921,6.98,223.54718565000002,-66.4196658,3.901634423159521,-1.1592418562842735
72927,6.95,223.57528095,32.01678092,3.902124778648856,0.5587982429436993
72929,5.27,223.58390100000003,-24.64213517,3.902275226903043,-0.4300863934379926
72930,6.54,223.5864444,-28.34818731,3.9023196176072372,-0.49476920553157444
72934,5.78,223.59544155,-11.89833043,3.9024766474980335,-0.2076650414937327
72953,6.84,223.64847690000002,30.06359889,3.903402288975481,0.5247087856294126
72959,5.85,223.65800265000001,-33.30056091,3.903568544676703,-0.581204430640419
72965,6.09,223.67746125,-65.99106556,3.903908161314531,-1.1517613709214354
72983,6.38,223.7252136,-69.86092469,3.904741597047596,-1.2193031543282988
72992,6.88,223.75078275,74.88120566,3.9051878629020322,1.3069235866300135
72993,6.92,223.7543724,14.97932713,3.9052505141135265,0.26143857815181265
72995,6.97,223.7736759,-61.87384971,3.905587423745685,-1.0799023983236387
73019,6.74,223.845192,6.7847917,3.9068356151588706,0.11841695422698337
73028,6.78,223.86919575,12.43087374,3.907254559629196,0.21695967566270152
73036,5.18,223.89461505,-60.11389133,3.9076982101077484,-1.049185329894573
73049,5.32,223.9362276,-33.85578004,3.908424486115399,-0.5908948325289775
73067,6.69,223.9921278,-60.90592227,3.9094001286579227,-1.0630088775752387
73068,6.12,223.9942905,32.3000706,3.9094378748936554,0.5637425805966203
73071,6.82,224.0015709,24.38607408,3.909564941844517,0.42561728433124707
73087,5.9,224.05515839999998,14.44626586,3.91050022015743,0.2521349038754502
73095,5.38,224.07177090000002,-52.80956707,3.910790162979418,-0.9217008219242747
73100,5.63,224.09558475,49.62899937,3.911205793069494,0.8661894434766915
73102,6.76,224.10332474999998,-44.70423785,3.9113408815535977,-0.7802361400771709
73107,6.06,224.1286203,-32.63670976,3.9117823721872007,-0.5696180423297684
73111,5.62,224.13366524999998,-47.87914321,3.911870423175299,-0.8356486920483868
73116,6.36,224.1490728,-39.41597172,3.912139335652465,-0.6879384843869725
73118,6.39,224.1597864,-62.36440739,3.9123263232472065,-1.0884642450105833
73129,5.08,224.183343,-62.78098762,3.9127374634777823,-1.0957349416227986
73133,5.48,224.19211275,-11.4097279,3.912890524489859,-0.19913731861165831
73136,6.83,224.201346,74.90091329,3.9130516751030187,1.3072675496612784
73150,6.91,224.23944975,-26.28496284,3.913716710997875,-0.45875914532235945
73154,6.6,224.25808425,-51.44720732,3.914041944377338,-0.8979231586901278
73156,6.5,224.26503885,21.5554846,3.914163325045497,0.37621417813293284
73165,4.47,224.29606995,-4.34608634,3.914704919911013,-0.07585351620894974
73166,5.72,224.29866765,16.38813986,3.9147502583289917,0.28602699883432253
73168,7.0,224.3025048,-42.1374287,3.9148172292303856,-0.735436869139354
73171,6.28,224.30716725,-29.15760702,3.9148986043340943,-0.5088962445016121
73184,5.72,224.36396489999998,-21.4112809,3.9158899103339895,-0.3736973487743747
73189,6.94,224.3830668,-25.44178337,3.9162233013823764,-0.44404288738563874
73193,5.51,224.3884011,-0.16754803,3.916316402480666,-0.0029242647787302346
73195,6.99,224.3890248,-35.38397249,3.9163272880992106,-0.6175668223855963
73199,4.63,224.39632965,65.93238126,3.916454781783075,1.1507371366672074
73203,6.95,224.4234153,24.6740645,3.9169275155556176,0.4306436653744484
73211,6.62,224.43771765,18.98686651,3.9171771386538903,0.3313833352361448
73223,5.37,224.47148909999999,-76.66261622,3.9177665616495623,-1.3380150662318095
73238,6.64,224.52206295,-17.36421288,3.9186492418474725,-0.303062686773207
73241,6.34,224.53672515,-48.8621921,3.918905145513058,-0.8528061318869624
73249,6.61,224.5559046,-11.15474025,3.9192398900642798,-0.1946869445672354
73253,6.77,224.56747065,14.03758707,3.9194417557182306,0.24500211340688374
73273,2.68,224.63314185000002,-43.13386699,3.9205879343819663,-0.7528279980927961
73279,6.17,224.65244055000002,-39.90697956,3.920924760238321,-0.696508187848078
73284,5.65,224.66369175,-27.65729301,3.921121130723121,-0.48271082521331293
73309,6.08,224.72080245,-4.98899499,3.92211790047624,-0.08707438894100158
73310,5.88,224.7235167,-11.14386422,3.922165273075462,-0.1944971220341897
73334,3.13,224.7904125,-42.10414199,3.923332825041218,-0.7348559064526975
73341,6.45,224.80807905,-37.88118275,3.923641164506186,-0.66115136353718
73345,6.78,224.83044345000002,-51.57610379,3.9240314969214194,-0.900172826485826
73350,5.91,224.8463112,4.56777277,3.9243084414038023,0.07972267431944167
73353,6.7,224.8540743,39.64481741,3.924443933058964,0.6919325951564708
73354,6.1,224.86334175,-43.15981215,3.9246056805747274,-0.7532808265597527
73357,6.91,224.8718496,-30.7114421,3.9247541705694933,-0.5360157826806016
73366,6.84,224.89398645,53.86020461,3.9251405314880135,0.9400379062423283
73369,5.64,224.90404575000002,39.26523166,3.92531609939346,0.6853075740253186
73383,6.59,224.93830649999998,-43.81102178,3.925914062285162,-0.7646465787239467
73394,6.2,224.9823843,-75.03261964,3.926683365022198,-1.3095662591145623
73398,6.94,225.00146354999998,-36.03047638,3.9270163607535085,-0.6288504438930477
73403,6.9,225.01121505,65.47626809,3.9271865565355175,1.142776460088999
73404,6.91,225.01515735,44.58634245,3.9272553626506186,0.7781784771742152
73415,5.92,225.0472416,-77.16052523,3.9278153384511514,-1.346705217831655
73424,6.99,225.07779945000001,7.64829855,3.9283486735459823,0.13348799187300814
73440,6.64,225.11543774999998,71.76526079,3.929005585805835,1.2525400893378869
73454,6.35,225.16135605,47.27740376,3.929807011327754,0.825146357406747
73464,6.29,225.2178318,22.04557338,3.9307926991127875,0.384767840971015
73473,4.91,225.24328185,-8.51893488,3.9312368862800846,-0.14868346241898803
73480,6.72,225.2559957,2.89765004,3.931458784823189,0.050573533768545384
73483,6.56,225.25943460000002,-64.57589788,3.931518804950836,-1.1270620354376262
73493,5.88,225.30447465,-38.05831465,3.9323049021185983,-0.6642428984024933
73494,6.99,225.3134679,-67.98328276,3.932461863941554,-1.186532120476298
73497,5.52,225.3325413,-2.75487208,3.932794757571104,-0.04808158826726462
73500,6.72,225.34426485,-71.49076193,3.932999372118626,-1.247749180437916
73507,5.91,225.36295545,60.20442421,3.933325584627799,1.050765426731886
73518,6.68,225.3972351,-3.16403704,3.93392387738673,-0.055222864003055525
73522,6.89,225.4098975,-56.26017194,3.9341448779579347,-0.9819252380911256
73536,5.71,225.45381405,-0.14025867,3.934911366351552,-0.0024479755959681947
73540,5.65,225.46126785,-83.22777573,3.935041459703337,-1.4525987155999271
73555,3.49,225.48663795000002,40.39063671,3.9354842514798976,0.7049495975663901
73559,6.21,225.49208895,-34.35881656,3.935579389377423,-0.5996744760607519
73565,6.7,225.51773085,-8.34476814,3.9360269249588904,-0.14564367935852313
73566,5.83,225.5265792,-28.06052808,3.936181357799759,-0.48974860484432275
73568,4.8,225.52713390000002,25.00825646,3.9361910391411206,0.43647641541014154
73571,6.38,225.53577825,-7.57529216,3.9363419115103144,-0.13221378999251307
73587,6.59,225.6250395,-7.84039867,3.937899814217261,-0.13684077146048435
73589,6.6,225.62784975,31.68380415,3.937948862332565,0.5529867019745434
73608,6.6,225.68707304999998,-3.03132767,3.9389825039114608,-0.052906648548308136
73620,4.39,225.72529154999998,2.09127129,3.939649542571634,0.036499569562929164
73622,6.86,225.73927995,-47.94196263,3.9398936862087206,-0.83674509776158
73624,5.45,225.74704335,-32.64324605,3.9400291830998704,-0.5697321221111336
73634,5.52,225.7753482,35.20577288,3.940523195926653,0.6144566524653265
73636,6.93,225.7767735,-17.63285178,3.9405480721044817,-0.3077513200771428
73637,6.59,225.77762429999999,44.64442878,3.9405629213657574,0.7791922748831152
73654,6.86,225.84016845,56.03527238,3.941654522711119,0.9780000002828392
73655,6.91,225.84333734999998,0.88970987,3.9417098304497853,0.015528366618990723
73661,6.69,225.8614449,60.02558711,3.942025866816755,1.0476441305121675
73672,6.65,225.89440019999998,-35.94279904,3.942601045307737,-0.627320185630657
73675,6.59,225.90207225,34.56582447,3.942734947840615,0.6032874456679239
73695,4.83,225.9486741,47.65401409,3.943548303560635,0.8317194476622694
73699,6.8,225.95536514999998,27.08117836,3.9436650844135506,0.47265572770183817
73706,6.22,225.99055395,65.91973604,3.944279244833377,1.1505164359435684
73714,3.25,226.0177578,-25.28185602,3.944754041585095,-0.4412516285641494
73745,4.52,226.11190455,26.94765981,3.946397212352647,0.47032538939184954
73764,6.29,226.17875655,-40.86124206,3.9475639998641907,-0.7131632104013904
73771,5.65,226.19567955,-83.03826851,3.947859361933505,-1.4492911906546257
73776,5.16,226.20020535,-64.03137307,3.9479383520447926,-1.1175582846443295
73807,3.91,226.27960695000002,-47.05119386,3.9493241713961442,-0.8211982498511399
73826,5.13,226.32978495,-41.06723379,3.9501999427082093,-0.7167584443217696
73841,5.59,226.3578816,48.15090031,3.9506903217594904,0.8403917482090582
73850,6.48,226.39124295000002,-30.55106819,3.951272587159901,-0.5332167299168046
73865,6.65,226.44886125000002,-25.78943722,3.952278216204302,-0.4501105917253732
73881,6.48,226.51007055000002,-48.8833679,3.9533465200221434,-0.8531757193187062
73896,6.73,226.54433550000002,-24.13129938,3.9539445562176745,-0.4211706269654663
73901,6.27,226.55812575,-36.26458513,3.9541852414848475,-0.6329364123882759
73909,5.24,226.5694545,54.55628697,3.9543829654724827,0.9521868352893809
73921,6.92,226.59488025000002,-72.17014471,3.954826728524772,-1.2596066468302682
73927,6.13,226.61291070000001,-22.03170347,3.955141419242888,-0.38452576537455974
73937,5.97,226.63838685,-30.91841299,3.9555860619411196,-0.5396281061668846
73941,6.35,226.646631,36.45596449,3.9557299495026483,0.6362766123406354
73945,5.19,226.6567431,-16.25676124,3.9559064389419394,-0.2837340093485961
73953,6.41,226.70457645,-16.48432063,3.9567412883916977,-0.28770566994792596
73966,6.4,226.7332251,-52.02974968,3.9572413016604497,-0.908090440904466
